4631,19.6,10.82
4636,14.17,8.73
4641,19.6,10.42
4646,19.57,11.23
4651,12.49,11.27
4656,19.58,9.6
4661,18.74,13.78
4666,5.41,13.34
4671,17.08,11.67
4676,2.91,13.36
4681,19.59,12.07
4686,20.41,14.16
4691,19.6,13.74
4696,19.6,11.68
4701,4.15,9.57
4706,19.15,14.18
4711,2.07,13.36
4716,12.9,18.33
4721,11.65,16.27
4726,10.04,18.74
4731,12.08,17.07
4736,11.26,15.0
4741,14.57,14.58
4746,12.89,13.79
4751,12.47,17.1
4756,12.92,9.15
4761,12.47,15.42
4766,10.0,13.33
4771,10.82,12.96
4776,8.74,14.57
4781,9.6,11.7
4786,12.51,19.17
4791,11.66,13.34
4796,4.99,15.82
4801,10.42,9.58
4806,6.27,13.77
4811,4.18,7.95
4816,4.18,9.98
4821,4.98,13.75
4826,4.16,13.32
4831,9.58,14.57
4836,4.57,17.52
4841,6.26,14.19
4846,14.58,17.07
4851,3.33,18.32
4856,3.77,12.08
4861,19.58,13.75
4866,19.6,17.93
4871,18.75,11.68
4876,5.85,12.52
4881,14.59,18.33
4886,21.66,15.82
4891,15.0,14.17
4896,15.82,10.41
4901,7.49,17.95
4906,12.5,14.15
4911,12.92,10.02
4916,9.6,13.75
4921,8.35,12.07
4926,4.14,17.93
4931,7.93,11.25
4936,12.09,17.52
4941,7.09,13.76
4946,7.08,18.75
4951,9.55,16.66
4956,3.33,15.0
4961,15.83,16.27
4966,19.16,11.69
4971,4.99,12.94
4976,14.58,12.06
4981,17.49,12.47
4986,3.34,12.09
4991,10.41,14.98
4996,16.24,12.53
5001,17.92,16.7
5006,14.59,19.15
5011,2.49,14.16
5016,7.49,13.35
5021,19.59,15.41
5026,18.74,14.55
5031,19.57,12.49
5036,2.51,16.66
5041,19.99,13.34
5046,2.9,14.95
5051,2.09,19.13
5056,17.92,14.55
5061,19.15,12.89
5066,2.92,10.83
5071,2.08,14.18
5076,20.41,13.74
5081,18.75,15.82
5086,2.91,18.79
5091,2.08,15.42
5096,18.75,14.18
5101,2.07,17.12
5106,20.42,11.63
5111,2.07,12.07
5116,19.17,14.2
5121,19.16,15.43
5126,19.15,17.95
5131,3.33,12.08
5136,18.34,13.34
5141,20.42,17.51
5146,18.76,12.09
5151,13.74,14.15
5156,19.18,15.42
5161,3.31,12.1
5166,20.42,11.65
5171,19.18,11.68
5176,19.19,11.23
5181,20.0,17.1
5186,18.74,19.57
5191,5.41,7.89
5196,4.18,11.24
5201,19.6,17.9
5206,2.48,15.43
5211,20.41,15.83
5216,19.16,14.6
5221,20.01,11.25
5226,4.56,13.73
5231,2.93,12.08
5236,3.75,12.91
5241,19.56,10.42
5246,19.57,12.91
5251,2.06,14.16
5256,18.76,10.8
5261,20.83,14.58
5266,4.59,13.37
5271,4.15,6.64
5276,18.75,14.57
5281,19.58,15.84
5286,19.18,11.68
5291,19.99,17.92
5296,19.99,15.43
5301,20.44,13.74
5306,17.49,7.9
5311,5.02,14.96
5316,2.94,15.45
5321,19.16,10.4
5326,2.94,9.58
5331,18.75,12.05
5336,20.01,9.61
5341,19.59,17.1
5346,13.75,17.92
5351,12.51,12.11
5356,14.18,19.57
5361,16.63,14.62
5366,20.01,14.62
5371,15.44,19.58
5376,13.74,15.43
5381,13.33,15.41
5386,14.56,17.93
5391,17.08,18.38
5396,16.67,14.56
5401,15.82,15.82
5406,18.35,14.58
5411,16.25,12.51
5416,12.93,16.25
5421,18.33,15.43
5426,19.59,13.75
5431,19.16,12.91
5436,18.33,10.82
5441,20.43,16.23
5446,17.09,15.86
5451,18.74,13.35
5456,18.75,12.47
5461,18.33,15.81
5466,18.76,14.59
5471,20.0,13.73
5476,18.75,8.78
5481,20.0,11.25
5486,18.34,12.89
5491,19.58,10.38
5496,20.0,8.31
5501,19.58,11.24
5506,19.17,16.24
5511,19.16,15.45
5516,19.59,12.94
5521,19.17,9.59
5526,18.76,8.78
5531,19.17,5.83
5536,18.32,8.36
5541,19.17,12.95
5546,18.33,18.73
5551,19.17,14.57
5556,19.61,15.02
5561,17.91,11.67
5566,17.91,14.19
5571,18.35,16.26
5576,18.73,13.35
5581,19.19,17.5
5586,18.75,12.93
5591,19.59,13.32
5596,18.33,12.51
5601,19.17,14.15
5606,19.15,16.23
5611,19.59,12.91
5616,19.17,13.34
5621,19.18,15.84
5626,19.61,12.08
5631,20.01,11.66
5636,19.99,15.84
5641,17.9,15.05
5646,20.0,13.31
5651,18.76,15.81
5656,17.52,15.42
5661,19.17,14.61
5666,18.78,9.59
5671,18.74,11.64
5676,19.58,15.42
5681,16.25,11.66
5686,19.15,11.26
5691,16.24,12.93
5696,18.33,14.59
5701,18.34,10.42
5706,17.91,12.06
5711,18.35,14.2
5716,18.75,13.36
5721,18.32,13.74
5726,18.76,14.98
5731,13.32,13.79
5736,18.33,14.16
5741,19.17,13.74
5746,11.67,13.34
5751,18.33,13.75
5756,19.15,9.13
5761,15.02,11.25
5766,10.83,18.34
5771,10.84,12.91
5776,15.44,15.01
5781,14.59,12.05
5786,19.16,11.26
5791,19.59,12.09
5796,19.58,16.22
5801,17.92,14.58
5806,18.74,14.16
5811,18.74,15.87
5816,20.0,12.5
5821,16.24,13.34
5826,18.73,10.84
5831,19.99,15.81
5836,18.75,13.78
5841,19.19,8.75
5846,18.75,11.66
5851,17.9,15.43
5856,14.57,8.75
5861,19.17,17.07
5866,15.41,14.57
5871,14.6,13.77
5876,15.01,10.82
5881,19.16,10.85
5886,18.78,15.45
5891,19.58,13.72
5896,19.2,15.01
5901,19.6,10.41
5906,14.97,15.0
5911,15.85,10.85
5916,19.59,15.02
5921,17.9,14.59
5926,14.16,11.68
5931,19.56,12.06
5936,20.0,17.51
5941,16.23,14.97
5946,12.09,14.18
5951,19.59,9.58
5956,15.83,17.49
5961,19.58,12.09
5966,19.56,14.15
5971,19.16,15.45
5976,17.11,14.15
5981,14.58,18.74
5986,16.22,17.89
5991,17.5,19.59
5996,14.2,16.64
6001,15.42,18.77
6006,17.51,14.59
6011,20.41,20.43
6016,15.47,14.99
6021,21.26,18.36
6026,14.56,12.07
6031,11.66,18.33
6036,12.52,13.34
6041,18.34,18.34
6046,12.9,18.33
6051,12.1,10.44
6056,18.76,25.82
6061,9.56,15.41
6066,16.68,16.26
6071,10.82,17.91
6076,9.56,15.81
6081,12.09,15.85
6086,11.67,13.74
6091,12.1,15.83
6096,10.41,13.35
6101,9.16,19.15
6106,11.25,19.15
6111,18.33,12.89
6116,10.82,13.73
6121,10.42,12.91
6126,8.32,20.0
6131,8.76,19.17
6136,10.0,11.65
6141,6.65,15.41
6146,11.67,13.75
6151,10.84,12.92
6156,11.26,12.09
6161,10.01,10.0
6166,9.62,9.58
6171,19.17,19.2
6176,15.0,23.76
6181,8.75,12.48
6186,9.99,6.25
6191,11.68,7.09
6196,10.43,3.32
6201,15.83,20.38
6206,12.95,11.25
6211,10.01,5.81
6216,14.16,16.23
6221,14.57,15.4
6226,12.92,17.91
6231,12.5,14.18
6236,14.15,14.18
6241,12.05,15.86
6246,12.91,13.33
6251,13.73,14.6
6256,14.99,14.53
6261,14.57,14.97
6266,15.83,11.24
6271,12.94,11.26
6276,14.18,13.77
6281,7.11,14.59
6286,16.22,15.0
6291,13.33,13.75
6296,15.4,7.09
6301,14.59,13.73
6306,10.84,12.54
6311,8.34,12.47
6316,7.92,16.67
6321,12.08,12.92
6326,13.73,15.82
6331,18.34,14.22
6336,17.9,12.1
6341,17.09,17.04
6346,18.73,15.81
6351,13.76,19.99
6356,19.18,8.35
6361,14.59,9.98
6366,17.9,16.25
6371,15.85,14.58
6376,18.34,15.85
6381,13.32,10.84
6386,13.75,9.99
6391,15.84,14.17
6396,16.25,11.66
6401,19.58,15.85
6406,19.16,12.86
6411,19.57,14.15
6416,19.59,10.83
6421,19.18,16.24
6426,19.6,14.98
6431,16.26,10.85
6436,18.76,14.99
6441,19.56,14.15
6446,16.66,17.45
